GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000077157.16,22956.26667,1.106609822,0.30340446,3.647309017,0.000265001,0.016666253
ENSG00000153294.7,647.2562979,1.267748416,0.347606289,3.647081351,0.000265236,0.016666253
ENSG00000162493.12,52.28958731,-1.465478503,0.402361887,-3.642190157,0.000270328,0.01692942
ENSG00000222174.1,28.1299058,-1.354514902,0.372542272,-3.635869014,0.000277045,0.017292231
ENSG00000257093.2,722.5548316,-1.224383904,0.3382302,-3.619972154,0.000294635,0.018329021
ENSG00000070190.8,573.0740305,1.322114083,0.365569736,3.616585165,0.000298515,0.018508927
ENSG00000153982.6,237.5774496,1.437737529,0.399290332,3.60073213,0.000317322,0.019610104
ENSG00000171130.13,242.2421747,-1.401669537,0.389905588,-3.594894711,0.000324523,0.01998911
ENSG00000159842.10,3493.42403,-1.127758811,0.314220784,-3.589064973,0.000331866,0.020374404
ENSG00000164099.3,1785.079907,-1.09804561,0.306213842,-3.585878433,0.000335945,0.020503866
ENSG00000185404.12,4185.618764,1.043206977,0.290934721,3.585708069,0.000336165,0.020503866
ENSG00000198586.9,14478.61354,1.003865233,0.28041288,3.579954074,0.000343655,0.020892638
ENSG00000023171.10,1470.358796,1.10253638,0.308722928,3.571281172,0.000355239,0.021527041
ENSG00000047346.8,4031.099265,1.031721476,0.289349185,3.565662285,0.000362938,0.021853093
ENSG00000184060.6,3441.867692,-1.041355823,0.292052077,-3.565651145,0.000362954,0.021853093
ENSG00000148834.8,128.4225887,-1.501539865,0.421351335,-3.563629066,0.000365763,0.021881643
ENSG00000152778.7,2289.168971,1.257026043,0.352737802,3.563627251,0.000365765,0.021881643
ENSG00000059378.8,1726.059295,1.098355864,0.308413059,3.56131438,0.000369003,0.022005032
ENSG00000196374.5,168.9015824,-1.480119282,0.415891885,-3.558903972,0.000372406,0.022137447
ENSG00000088305.14,40110.26545,-1.03140089,0.290070643,-3.555688644,0.00037699,0.02217239
ENSG00000135750.10,2566.291064,1.075169594,0.302288254,3.556769343,0.000375444,0.02217239
ENSG00000139144.5,946.3987725,1.148271169,0.322985982,3.555173389,0.00037773,0.02217239
ENSG00000154511.7,2169.637981,1.102784433,0.310049352,3.556802898,0.000375396,0.02217239
ENSG00000178568.9,894.4775553,1.379820332,0.388361067,3.552931662,0.000380963,0.022292312
ENSG00000251562.3,79475.8398,1.242822124,0.350287271,3.548008238,0.000388156,0.022642438
ENSG00000234948.1,25.62865252,-1.286459883,0.363359435,-3.540460931,0.000399429,0.023227651
ENSG00000025708.8,32.24040179,-1.335668384,0.377466836,-3.538505259,0.000402399,0.023327945
ENSG00000154310.12,2105.292733,-1.054406979,0.298609972,-3.531050798,0.000413912,0.023921317
ENSG00000210196.2,172.2769815,1.503230365,0.42620063,3.527048666,0.00042022,0.024211109
ENSG00000150347.10,1503.323598,1.083046859,0.307579279,3.521195783,0.000429605,0.024675948
ENSG00000127507.13,286.4341581,1.479530359,0.421078835,3.513665935,0.000441968,0.025231268
ENSG00000234414.3,25.31987357,-1.2730128,0.362295447,-3.513742194,0.000441841,0.025231268
ENSG00000132205.6,6453.652685,-0.995318269,0.284109754,-3.503287925,0.000459552,0.026155378
ENSG00000169164.7,111.7880228,-1.47569019,0.422051485,-3.496469604,0.000471458,0.026751681
ENSG00000172667.6,19092.38975,0.993265075,0.284262369,3.494184193,0.000475513,0.026874634
ENSG00000184378.2,32.65368797,-1.361451367,0.389695012,-3.493633032,0.000476496,0.026874634
ENSG00000196517.7,746.2083387,-1.160354171,0.332409334,-3.490738834,0.000481687,0.027085846
ENSG00000112297.10,6560.051203,-1.05712606,0.303148988,-3.487150219,0.000488197,0.02736973
ENSG00000167601.7,86.38857299,-1.483670408,0.426198874,-3.481169233,0.00049923,0.027904719
ENSG00000184640.13,8807.493722,-0.990896196,0.28474056,-3.479996648,0.00050142,0.027943722
ENSG00000138688.11,20369.71868,0.972263615,0.279524468,3.478277311,0.000504648,0.028040135
ENSG00000121858.6,17057.831,-0.975165627,0.280565381,-3.475716157,0.000509491,0.028196203
ENSG00000141510.11,5581.783556,-0.993991597,0.286024085,-3.475202436,0.000510468,0.028196203
ENSG00000197594.7,100.0102639,1.473957943,0.425317678,3.465545914,0.000529156,0.029142498
ENSG00000114315.3,551.5321136,1.348058027,0.389084127,3.464695508,0.000530832,0.029149067
ENSG00000092929.7,775.463232,1.159918278,0.335035568,3.462075038,0.000536028,0.029262736
ENSG00000163644.10,710.4749812,1.201108821,0.346905312,3.462353503,0.000535473,0.029262736
ENSG00000188987.2,8017.210767,-1.110681053,0.321104879,-3.458935466,0.000542315,0.029519899
ENSG00000161243.4,175.9979894,-1.40232293,0.405705813,-3.456501938,0.000547235,0.029701393
ENSG00000243137.3,139.875496,1.437341057,0.416251182,3.453061802,0.000554262,0.029995827
ENSG00000113319.7,42766.47271,0.958350576,0.278001727,3.447282817,0.000566255,0.030556582
ENSG00000169435.9,3245.681017,1.197461451,0.347909339,3.441877857,0.000577691,0.031084094
ENSG00000099960.8,2481.848012,-1.120413285,0.325703618,-3.439978011,0.000581761,0.031213419
ENSG00000138735.11,298.216044,1.354906002,0.393970078,3.439108903,0.000583632,0.031224334
ENSG00000271430.1,2587.354906,1.110683682,0.323606372,3.432205852,0.000598693,0.031938819
ENSG00000137558.3,25.65967423,-1.251012937,0.364828197,-3.429046738,0.000605705,0.032221108
ENSG00000122641.9,78.93907072,1.460157151,0.426197333,3.426011939,0.000612513,0.032399193
ENSG00000229989.3,158.4363091,1.456174382,0.424953731,3.426665715,0.000611041,0.032399193
ENSG00000214595.7,978.9929094,1.109925044,0.324142899,3.424184356,0.000616648,0.032525996
ENSG00000163635.13,4167.251344,1.00937423,0.294917002,3.422570496,0.00062032,0.032536397
ENSG00000271397.1,67.83947044,-1.420750562,0.415062651,-3.422978573,0.00061939,0.032536397
ENSG00000118523.5,699.0750192,1.360560803,0.398021615,3.418308836,0.000630116,0.032957864
ENSG00000165801.5,442.0878733,-1.346364356,0.393965735,-3.417465619,0.000632071,0.032968037
ENSG00000159167.7,2060.762454,1.191253697,0.348791648,3.415373343,0.000636946,0.033130061
ENSG00000158014.10,46.50618649,-1.351991794,0.39633629,-3.411223825,0.00064672,0.03354523
ENSG00000084676.11,15620.81918,0.966313305,0.283571067,3.407658322,0.000655229,0.033892708
ENSG00000099139.9,4143.452552,0.986628221,0.289704103,3.405641167,0.000660089,0.03395649
ENSG00000110651.7,5218.645465,-0.972065195,0.285426917,-3.405653551,0.000660059,0.03395649
ENSG00000240225.6,25.35089529,-1.237862192,0.363785182,-3.402728464,0.000667166,0.034226504
ENSG00000134072.6,169.4341225,-1.419713832,0.417383526,-3.401461115,0.000670267,0.034246849
ENSG00000163492.9,244.6369642,-1.321096533,0.388435262,-3.401072616,0.00067122,0.034246849
ENSG00000117399.9,8661.796392,-1.02547831,0.302079961,-3.39472471,0.000686976,0.034812527
ENSG00000163110.10,4479.247572,0.978303314,0.288199946,3.39452983,0.000687466,0.034812527
ENSG00000248019.2,571.5419829,1.274640467,0.375516835,3.394363041,0.000687884,0.034812527
ENSG00000115221.6,454.0484612,1.233345839,0.363669058,3.391396142,0.000695375,0.034945625
ENSG00000122691.8,221.0172254,1.345049808,0.396562108,3.391775913,0.000694412,0.034945625
ENSG00000164938.9,8255.849605,0.959604988,0.283023811,3.39054507,0.000697538,0.034945625
ENSG00000178597.4,74.58488232,-1.444758977,0.426135875,-3.390371621,0.000697979,0.034945625
ENSG00000054654.11,191616.6144,1.007116819,0.297199851,3.388685475,0.000702285,0.035067439
ENSG00000175063.12,13048.48372,-0.945830226,0.279307744,-3.386337276,0.000708323,0.035274847
ENSG00000135503.8,635.1504319,-1.156538288,0.341930565,-3.382377616,0.000718613,0.035692378
ENSG00000124693.2,37.47480699,-1.351596282,0.400246985,-3.376905588,0.000733062,0.036277435
ENSG00000130813.13,66.7159129,1.432887615,0.424376485,3.376453844,0.000734267,0.036277435
ENSG00000132589.11,7823.002349,-0.951084666,0.28191928,-3.373606324,0.000741904,0.03655829
ENSG00000262209.1,333.4140519,1.356214371,0.403068412,3.36472502,0.0007662,0.037656407
ENSG00000213889.6,1101.693722,-1.158365726,0.344370467,-3.363719707,0.000768996,0.037694896
ENSG00000230606.6,93.35985063,1.433027667,0.426145068,3.362769567,0.000771647,0.037726106
ENSG00000122497.13,1712.418085,1.057623306,0.314837427,3.359268039,0.000781492,0.038107924
ENSG00000073803.9,253.1307901,-1.311926785,0.390839393,-3.356690261,0.000788814,0.038365058
ENSG00000082074.11,4708.74307,0.965729234,0.288048549,3.352661344,0.000800386,0.038827003
ENSG00000164684.9,4626.325851,0.969409665,0.290321257,3.339092956,0.000840524,0.040668781
ENSG00000260822.1,250.6105899,1.361846723,0.408259136,3.335740966,0.000850724,0.041056199
ENSG00000110723.7,7812.716354,0.940717249,0.28225923,3.332813062,0.000859727,0.041384025
ENSG00000188994.8,52420.91941,0.996470351,0.299264913,3.329726627,0.000869313,0.041738163
ENSG00000197603.9,2497.857021,0.986881976,0.29653363,3.328060889,0.000874528,0.041881145
ENSG00000165124.13,510.7704988,-1.158886186,0.348295898,-3.327303572,0.000876908,0.04188801
ENSG00000107317.7,80.81259104,-1.416254516,0.425961138,-3.324844425,0.000884679,0.042151684
ENSG00000113790.6,23.15842095,-1.177518971,0.354282008,-3.323677024,0.00088839,0.042221082
ENSG00000239039.1,695.113457,1.108564748,0.334996669,3.309181407,0.000935692,0.044356533
ENSG00000103966.5,4089.538404,-0.953132206,0.288333086,-3.305663661,0.000947518,0.0448037
ENSG00000266187.1,3415.828784,0.974544982,0.295281173,3.300396605,0.000965483,0.045538201
ENSG00000130045.11,258.0472928,1.330630233,0.403312839,3.299250868,0.000969432,0.045609599
ENSG00000137700.12,2288.426629,-1.083653794,0.328559501,-3.298196495,0.00097308,0.04566648
ENSG00000064787.8,548.7912318,1.211823486,0.367566054,3.296886296,0.000977631,0.045765338
ENSG00000177200.11,12246.00731,0.922102765,0.279749977,3.296167436,0.000980136,0.045768187
ENSG00000156515.17,10643.54231,-0.934053305,0.283446065,-3.295347585,0.000983,0.045787754
ENSG00000082438.11,12038.86249,1.03853144,0.315245592,3.294356739,0.000986472,0.045835462
ENSG00000167553.10,57524.56556,-0.914963659,0.277902921,-3.292385903,0.000993412,0.046043661
ENSG00000128274.11,1032.076635,-1.044157709,0.317975678,-3.283765964,0.001024299,0.047358042
ENSG00000181126.9,159.6463156,1.350851981,0.411525297,3.282549068,0.001028731,0.047445774
ENSG00000137449.11,1638.782724,1.013583978,0.309098455,3.279162225,0.001041158,0.047900927
ENSG00000113580.10,4561.234954,1.001272616,0.305479704,3.277705856,0.001046544,0.048030722
ENSG00000170915.8,967.6201131,-1.048816949,0.320248146,-3.275013342,0.00105657,0.048372299
ENSG00000075426.7,22729.75282,0.926283597,0.28294098,3.273769664,0.001061231,0.048467186
ENSG00000186448.10,45.9310924,-1.289242434,0.394165074,-3.270818549,0.001072367,0.04885662
ENSG00000196793.9,597.2987118,-1.128418545,0.345313229,-3.267811513,0.001083825,0.049139532
ENSG00000261609.3,30667.79832,0.915385117,0.280092674,3.268150869,0.001082526,0.049139532
ENSG00000115464.10,42858.51111,0.903155938,0.276608539,3.265105049,0.001094235,0.049372405
ENSG00000135245.9,9246.431827,-0.924744025,0.2831684,-3.265703468,0.001091925,0.049372405
ENSG00000136856.13,702.2266276,-1.087264208,0.333570666,-3.259471884,0.001116198,0.050242345
ENSG00000153234.9,194.7513486,1.323362226,0.406551843,3.255088496,0.00113357,0.050784689
ENSG00000238741.1,4821.816936,0.986861894,0.303177496,3.255063147,0.001133672,0.050784689
ENSG00000157827.15,67554.37987,0.926760305,0.284864097,3.253341907,0.001140562,0.050971404
ENSG00000122591.7,10179.34664,0.982509107,0.302379742,3.249255721,0.001157074,0.05158622
ENSG00000183734.4,2312.266572,1.032253691,0.317900941,3.247092284,0.001165906,0.051733616
ENSG00000184984.8,255.0828001,-1.254957206,0.386440213,-3.24748089,0.001164315,0.051733616
ENSG00000272046.1,183.3189756,1.3550427,0.417616704,3.244704264,0.001175727,0.052046053
ENSG00000146276.7,22.23208411,-1.135858837,0.35051764,-3.240518329,0.001193126,0.052691709
ENSG00000126457.16,7668.939205,-0.953603043,0.294357919,-3.239603833,0.001196959,0.052736595
ENSG00000239437.2,3830.428474,0.935389836,0.288955929,3.237136673,0.001207356,0.053069803
ENSG00000234340.1,103.4072813,1.369034355,0.423058398,3.23604108,0.001211999,0.053149154
ENSG00000183801.3,3841.089643,-1.019750569,0.315282715,-3.23440049,0.001218984,0.053229217
ENSG00000260833.2,436.3008265,-1.153798937,0.356740899,-3.23427715,0.001219511,0.053229217
ENSG00000146530.7,5432.762656,0.9309728,0.288153535,3.230822069,0.001234348,0.053751529
ENSG00000076770.10,133434.6875,0.89336662,0.276722121,3.228388881,0.001244896,0.054085105
ENSG00000179841.8,1818.716553,0.988925868,0.306881733,3.222498317,0.001270779,0.055081803
ENSG00000133067.13,1014.742295,1.114385476,0.346928642,3.212146073,0.001317474,0.056973891
ENSG00000138792.5,2915.604051,-1.003815241,0.31310444,-3.206007686,0.001345904,0.058069242
ENSG00000261051.1,324.9022442,1.209598838,0.377445033,3.204701961,0.001352024,0.058199194
ENSG00000077238.9,256.4829381,-1.243481741,0.388109436,-3.203946168,0.001355578,0.058218353
ENSG00000176055.9,1025.88884,1.083165289,0.33826503,3.202120211,0.001364201,0.058454589
ENSG00000065717.10,303.629769,1.206635672,0.377528959,3.196140701,0.001392792,0.059543437
ENSG00000178467.13,44.21394767,-1.292704595,0.404708934,-3.194158783,0.00140239,0.059817187
ENSG00000074071.9,2382.115219,-0.995089394,0.311863279,-3.19078731,0.001418857,0.060382035
ENSG00000108179.9,7802.842698,-0.93684553,0.293841861,-3.188264354,0.001431296,0.06077329
ENSG00000124172.5,6935.813139,-0.900986233,0.282743179,-3.18658875,0.001439613,0.060942079
ENSG00000135916.11,1619.258897,-0.975739561,0.306243735,-3.186153545,0.001441781,0.060942079
ENSG00000187260.11,21.61452622,-1.107839539,0.347887114,-3.184479952,0.001450144,0.061157518
ENSG00000184348.2,756.2737374,-1.237496199,0.388696307,-3.183709688,0.001454008,0.061182679
ENSG00000260400.1,2910.308291,0.997949785,0.313581152,3.182429104,0.001460453,0.06131609
ENSG00000170345.5,24778.71191,1.058813095,0.332779603,3.181724734,0.001464009,0.06132789
ENSG00000167755.9,32.32532939,-1.180523948,0.371131814,-3.180875109,0.001468309,0.061370734
ENSG00000127914.12,21789.61249,0.889155468,0.27968998,3.179075158,0.001477458,0.061553731
ENSG00000139737.17,342.999304,-1.173273886,0.369130414,-3.178480674,0.001480491,0.061553731
ENSG00000151458.7,5163.217948,0.950279735,0.299050961,3.1776515,0.001484731,0.061553731
ENSG00000165556.9,70.16407893,-1.343091445,0.422696658,-3.177435688,0.001485836,0.061553731
ENSG00000207008.1,685.1472444,1.083209877,0.341017188,3.17640845,0.001491108,0.061635774
ENSG00000173221.9,2992.181679,1.050957445,0.331359335,3.17165486,0.00151573,0.062515528
ENSG00000118507.11,265.8836587,1.306694607,0.412394161,3.168557486,0.001531974,0.062997222
ENSG00000168679.13,6556.949973,1.022797,0.322837583,3.16814725,0.001534138,0.062997222
ENSG00000104907.8,581.8105342,-1.082409586,0.341734576,-3.16739851,0.001538094,0.063021461
ENSG00000124107.5,682.8490423,-1.10607754,0.349279135,-3.166743809,0.001541561,0.063025595
ENSG00000085224.16,26589.75924,0.888939605,0.281086998,3.162507026,0.00156417,0.063810623
ENSG00000115474.6,253.1840479,1.265602189,0.400688596,3.158568033,0.001585463,0.064398687
ENSG00000144426.14,18019.77647,0.915212788,0.289737904,3.158760992,0.001584414,0.064398687
ENSG00000151689.8,21.30574727,-1.093755868,0.346533741,-3.156275245,0.00159798,0.064766609
ENSG00000163286.3,246.0439589,-1.277217913,0.404979485,-3.153784231,0.001611682,0.065180875
ENSG00000223396.2,453.4572725,1.144538901,0.363139865,3.151785336,0.001622755,0.065487267
ENSG00000111961.12,4652.464366,0.902250977,0.286451985,3.14974594,0.001634125,0.065727208
ENSG00000139832.3,2670.085393,-0.943018375,0.299422178,-3.149460681,0.001635721,0.065727208
ENSG00000151883.12,4364.299136,0.957198585,0.304079757,3.147853693,0.00164474,0.065948084
ENSG00000161981.6,1408.660272,-0.977598491,0.310721369,-3.146222273,0.001653943,0.066175373
ENSG00000145675.10,13116.67384,0.887180347,0.28222683,3.143501086,0.001669398,0.066651337
ENSG00000129354.7,3786.4437,-0.938049988,0.299311862,-3.134022092,0.001724279,0.068695999
ENSG00000059728.6,5258.464196,0.960445231,0.30672825,3.131257816,0.001740593,0.06905212
ENSG00000248685.1,127.3161568,1.326448753,0.423610387,3.131294217,0.001740377,0.06905212
ENSG00000260585.1,88.75314146,1.301997483,0.416078613,3.129210305,0.001752768,0.069388124
ENSG00000111885.5,4295.049572,0.980972385,0.313655672,3.127545498,0.001762725,0.069635089
ENSG00000085662.9,56762.63864,-0.866031108,0.27700608,-3.126397473,0.001769622,0.069760361
ENSG00000198399.10,10247.77719,0.878295572,0.28104797,3.125073527,0.001777606,0.069927892
ENSG00000196586.9,5662.543557,0.894897529,0.287310317,3.114742067,0.001841058,0.07227215
ENSG00000113742.8,7389.132793,0.894320574,0.287502992,3.110647885,0.001866774,0.072975662
ENSG00000127947.11,7976.966219,0.878620048,0.282418041,3.11106204,0.001864158,0.072975662
ENSG00000042980.8,234.5085444,1.217309448,0.391702015,3.107743645,0.001885215,0.073463523
ENSG00000118322.8,680.3753778,1.136688379,0.365794792,3.107448227,0.0018871,0.073463523
ENSG00000171208.5,39.02353472,-1.220892354,0.393276478,-3.10441235,0.001906574,0.074067634
ENSG00000158373.7,28184.64582,-0.922032014,0.297173596,-3.102671389,0.001917825,0.074350448
ENSG00000134809.4,2245.80809,-0.952903953,0.30743607,-3.099519043,0.001938351,0.074844729
ENSG00000183439.5,20.68818938,-1.065440565,0.343747518,-3.099485842,0.001938568,0.074844729
ENSG00000169550.8,14276.81324,0.873144202,0.282075891,3.095423009,0.001965324,0.075721584
ENSG00000010278.7,2783.789951,-0.953798507,0.308292111,-3.093814194,0.001976012,0.075821361
ENSG00000149257.9,2969.647549,-0.916518507,0.296241241,-3.093824829,0.001975941,0.075821361
ENSG00000233921.2,146.5819962,1.280800137,0.414283472,3.091603271,0.001990787,0.076232087
ENSG00000172197.9,428.3381429,1.229053693,0.397704187,3.090371524,0.001999063,0.076392752
ENSG00000047644.13,5306.746268,0.892024435,0.288842827,3.088269297,0.002013259,0.07677858
ENSG00000169629.7,544.2734083,1.069094153,0.34666971,3.08389837,0.002043074,0.077757228
ENSG00000091129.15,373.8872661,1.23289877,0.40002869,3.082025864,0.00205597,0.078089317
ENSG00000129194.3,156.238679,-1.311154193,0.425737811,-3.079722212,0.002071937,0.078536495
ENSG00000101236.12,1447.019646,0.950279701,0.308940158,3.075934539,0.002098439,0.078744032
ENSG00000148985.15,1542.730908,-0.95689694,0.310876422,-3.078062129,0.002083515,0.078744032
ENSG00000164742.10,1469.151738,0.969923564,0.315317227,3.076024655,0.002097805,0.078744032
ENSG00000182179.6,84.50199188,1.311776743,0.426337937,3.076847333,0.002092024,0.078744032
ENSG00000197977.3,3825.419448,0.914316435,0.29715238,3.076927855,0.002091459,0.078744032
ENSG00000158352.11,483.1198737,1.155440697,0.37623139,3.071090629,0.002132784,0.079872762
ENSG00000162542.9,508.3133211,1.094406962,0.356536557,3.069550485,0.002143812,0.080125497
ENSG00000100577.14,2261.649196,-0.958665715,0.312665446,-3.066107006,0.002168657,0.080892629
ENSG00000069667.11,928.7883452,1.154960678,0.376990542,3.063633033,0.00218667,0.081402362
ENSG00000143847.11,1167.820455,0.986006776,0.322341532,3.058888411,0.002221599,0.082538568
ENSG00000100342.16,114.2480607,1.290383998,0.422044665,3.057458383,0.002232226,0.082769185
ENSG00000173821.15,14224.25837,0.935318199,0.306297756,3.05362407,0.002260952,0.083668632
ENSG00000108344.10,10042.09915,-0.857290249,0.280955523,-3.051337944,0.00227824,0.084142096
ENSG00000115355.11,4535.754246,1.001818252,0.328817431,3.046730976,0.002313447,0.085243771
ENSG00000166851.10,3252.202856,-0.90247207,0.296257022,-3.04624702,0.002317174,0.085243771
