GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000223587.1,0.487678388,0.349113103,0.353024066,0.98892154,0.322701531,NA
ENSG00000223588.1,0.482837891,0.265581603,0.387404565,0.685540716,0.493002777,NA
ENSG00000223589.2,0.460544888,0.21571052,0.384670835,0.560766505,0.574956723,NA
ENSG00000223593.1,0.254292585,-0.190788993,0.359045539,-0.531378259,0.595156684,NA
ENSG00000223601.2,0.578498814,-0.014955321,0.503082114,-0.029727396,0.976284463,NA
ENSG00000223602.2,0.650055532,0.512457026,0.474921794,1.079034553,0.280572325,NA
ENSG00000223604.1,1.066186648,-0.675244693,0.493048415,-1.369530198,0.170833602,NA
ENSG00000223609.3,847.9743326,-0.991329099,0.532248122,-1.862531886,NA,NA
ENSG00000223611.4,0.585493367,0.524180023,0.475285438,1.102874148,0.270081822,NA
ENSG00000223623.1,0.14666722,-0.030464606,0.287495722,-0.105965424,0.915609785,NA
ENSG00000223624.1,0.239189705,0.022760169,0.304120729,0.074839255,0.940342608,NA
ENSG00000223625.1,0.420200279,0.236648381,0.381724496,0.619945493,0.535293673,NA
ENSG00000223635.1,0.462614592,-0.07519739,0.428280492,-0.17557977,0.860624096,NA
ENSG00000223638.3,1.058019431,-0.049680441,0.499213008,-0.09951752,0.920727378,NA
ENSG00000223647.1,1.074292878,-0.088599436,0.528728829,-0.167570655,0.866921058,NA
ENSG00000223657.2,0.17085002,0.211336966,0.288751619,0.73189881,0.464230333,NA
ENSG00000223659.1,0.302246942,0.249675459,0.308975073,0.808076382,0.419046613,NA
ENSG00000223660.1,0.165171882,-0.014202914,0.290504218,-0.048890559,0.961006513,NA
ENSG00000223662.1,1.320588265,0.181517814,0.505271286,0.359248227,0.719409401,NA
ENSG00000223663.2,0.156021219,-0.040967001,0.289239228,-0.141637085,0.887366672,NA
ENSG00000223669.1,0.476543381,-0.154313898,0.380335063,-0.405731453,0.684939929,NA
ENSG00000223671.2,0.154231737,-0.023424557,0.288805006,-0.081108555,0.935355622,NA
ENSG00000223678.1,2.348110519,-0.645305528,0.404972438,-1.593455424,NA,NA
ENSG00000223688.2,0.848629818,-0.580071643,0.493809545,-1.17468698,0.24011997,NA
ENSG00000223698.3,0.235047528,-0.191085901,0.354993889,-0.53827941,0.590384164,NA
ENSG00000223709.4,0.218690172,0.231022561,0.299511017,0.771332431,0.440509914,NA
ENSG00000223715.1,1.248496141,0.579319392,0.532309063,1.088313975,0.276456523,NA
ENSG00000223716.2,0.296440403,0.107798546,0.310334302,0.347362652,0.728318888,NA
ENSG00000223717.1,0.812712916,-0.280724541,0.448522031,-0.625887964,0.531388429,NA
ENSG00000223719.1,0.173738508,-0.290010865,0.289656781,-1.001222424,0.316719288,NA
ENSG00000223721.3,0.819324381,-0.198105369,0.528124871,-0.37511085,0.707578028,NA
ENSG00000223726.1,0.21965678,0.057816611,0.301912522,0.191501202,0.848132939,NA
ENSG00000223728.3,0.507337004,0.075639064,0.377901521,0.200155489,0.841358977,NA
ENSG00000223729.1,0.258874021,0.078595701,0.354874429,0.221474681,0.824722849,NA
ENSG00000223732.2,0.577175349,-0.056192845,0.431406377,-0.130255017,0.896364668,NA
ENSG00000223733.1,0.233245395,-0.092516761,0.303462342,-0.304870648,0.760464672,NA
ENSG00000223738.3,0.486645625,0.157701467,0.482090195,0.327120254,0.743576933,NA
ENSG00000223739.1,0.225064359,0.081368069,0.347831174,0.233929776,0.815039497,NA
ENSG00000223742.1,0.176809346,-0.048711659,0.292583635,-0.166487984,0.867772939,NA
ENSG00000223750.1,1.297676389,0.147431409,0.517579753,0.284847713,0.775760816,NA
ENSG00000223751.1,0.141651271,-0.027046866,0.286495989,-0.094405742,0.924786855,NA
ENSG00000223753.2,1.22984406,0.309346912,0.51269133,0.603378473,0.54625694,NA
ENSG00000223754.1,0.773652589,0.055556772,0.500818954,0.110931849,0.91167039,NA
ENSG00000223760.4,0.45559295,0.509838792,0.406522688,1.254145973,0.209788953,NA
ENSG00000223770.1,1.958112351,-0.286540917,0.433989546,-0.660248432,NA,NA
ENSG00000223784.1,0.141651271,-0.027046866,0.286495989,-0.094405742,0.924786855,NA
ENSG00000223788.4,0.535380623,-0.402131939,0.468908594,-0.857591317,0.391118171,NA
ENSG00000223794.1,0.973091699,-0.777673314,0.493107513,-1.577086727,0.114775571,NA
ENSG00000223795.2,0.360086164,0.03642264,0.371724579,0.097982868,0.921945897,NA
ENSG00000223808.1,0.153567245,0.206477002,0.285963196,0.722040474,0.470269594,NA
ENSG00000223811.1,0.159909875,0.208357917,0.287048859,0.725862202,0.46792325,NA
ENSG00000223823.1,0.70960405,0.082594133,0.437943288,0.188595499,0.85040986,NA
ENSG00000223826.1,0.398802868,-0.251808956,0.455353876,-0.552996183,0.580266024,NA
ENSG00000223828.1,0.622328492,0.289277498,0.466864793,0.61961729,0.535509781,NA
ENSG00000223837.2,0.366231164,0.027142988,0.372285789,0.072909009,0.941878525,NA
ENSG00000223839.3,1.175237523,0.74167274,0.49221242,1.506814355,0.131858249,NA
ENSG00000223842.1,0.386730697,-0.159762323,0.378167647,-0.422464283,0.672686166,NA
ENSG00000223845.1,0.160196712,0.208463476,0.287109544,0.726076442,0.46779191,NA
ENSG00000223847.1,0.771171866,-0.643347882,0.486400799,-1.322670284,0.18594505,NA
ENSG00000223850.1,0.22599941,0.082064209,0.348049134,0.235783402,0.813600749,NA
ENSG00000223866.1,0.833043606,-0.119267994,0.497530902,-0.239719772,0.810547506,NA
ENSG00000223872.1,0.84635688,0.388714631,0.476575157,0.815641824,0.414705021,NA
ENSG00000223874.1,0.573163417,0.584959977,0.491743158,1.18956404,0.234217787,NA
ENSG00000223878.1,0.578015209,-0.534237754,0.496575105,-1.075844819,0.281996664,NA
ENSG00000223881.1,0.283302541,-0.030427022,0.31005281,-0.098134967,0.921825122,NA
ENSG00000223883.1,0.825821327,-0.875675714,0.512381503,-1.709030693,0.087445264,NA
ENSG00000223884.1,0.348374639,-0.105275595,0.369180913,-0.285159908,0.775521634,NA
ENSG00000223890.1,0.377658972,0.047828167,0.373350115,0.128105404,0.898065559,NA
ENSG00000223897.1,0.151123471,0.205711754,0.285519127,0.720483268,0.471227498,NA
ENSG00000223901.1,0.159485792,-0.28452719,0.287440654,-0.98986412,0.322240539,NA
ENSG00000223907.1,0.37301259,-0.325184936,0.391713244,-0.830160688,0.406447939,NA
ENSG00000223914.1,0.545993686,0.54085295,0.414055395,1.306233311,0.191473228,NA
ENSG00000223915.1,0.207709822,-0.302632943,0.294610896,-1.027229297,0.304312506,NA
ENSG00000223917.1,0.153567245,0.206477002,0.285963196,0.722040474,0.470269594,NA
ENSG00000223918.1,1.19175174,0.345572797,0.527181511,0.655510085,0.512139396,NA
ENSG00000223929.1,0.249524784,0.372935133,0.364611068,1.022829984,0.306388238,NA
ENSG00000223941.1,0.723485043,-0.065257197,0.510237992,-0.127895606,0.898231588,NA
ENSG00000223944.1,0.516629062,-0.046524562,0.381973216,-0.121800586,0.90305695,NA
ENSG00000223963.2,0.625489409,-0.649546363,0.504199065,-1.288273637,0.197650727,NA
ENSG00000223965.2,0.183092507,-0.293927077,0.291215915,-1.009309799,0.312826082,NA
ENSG00000223968.1,1.316069479,-0.495477757,0.51055384,-0.970471121,0.331811713,NA
ENSG00000223972.4,0.675771011,0.104438911,0.437301126,0.238826075,0.811240451,NA
ENSG00000223974.1,0.323511691,-0.077987414,0.36610237,-0.213020785,0.83131075,NA
ENSG00000223975.1,0.161131762,0.208732637,0.287264165,0.72662261,0.467457174,NA
ENSG00000223982.3,0.138986259,-0.02971196,0.285988266,-0.103892235,0.917254869,NA
ENSG00000223983.1,0.386875181,0.320766273,0.341863172,0.938288471,0.348096183,NA
ENSG00000223987.1,0.19057657,0.216702469,0.291767606,0.742722854,0.45764949,NA
ENSG00000223989.1,0.413479335,-0.733373772,0.419475054,-1.748313196,0.080409809,NA
ENSG00000223991.1,1.309553136,0.118764046,0.532157719,0.223174524,0.823399679,NA
ENSG00000223995.2,0.477062856,0.344720667,0.43731019,0.788274947,0.430535898,NA
ENSG00000223999.1,0.142873158,-0.025853127,0.286722931,-0.09016763,0.928154007,NA
ENSG00000224000.1,0.22619341,0.073828559,0.348070716,0.21210793,0.832022833,NA
ENSG00000224027.1,0.145445333,-0.031660182,0.287272366,-0.110209632,0.912243124,NA
ENSG00000224028.1,0.347771229,-0.216577702,0.323306003,-0.669884566,0.502931379,NA
ENSG00000224035.1,0.20213265,0.219460089,0.29329285,0.748262663,0.45430174,NA
ENSG00000224036.2,0.527364039,-0.371889474,0.446528852,-0.832845343,0.404931959,NA
ENSG00000224039.1,0.486162377,-0.126560745,0.46188638,-0.274008394,0.784078171,NA
ENSG00000224048.1,1.08643626,0.15208508,0.481047177,0.316154188,0.751885479,NA
ENSG00000224049.1,0.295788414,-0.279355801,0.374027515,-0.746885697,0.45513256,NA
ENSG00000224060.3,0.257376138,0.377450386,0.366251837,1.030576089,0.302739654,NA
ENSG00000224062.4,0.519468674,0.411159682,0.467187568,0.880074108,0.378819164,NA
ENSG00000224065.2,1.030582406,-0.681663254,0.471631183,-1.445331179,0.148364884,NA
ENSG00000224071.1,0.138986259,-0.02971196,0.285988266,-0.103892235,0.917254869,NA
ENSG00000224074.3,0.227907093,0.242990921,0.305962901,0.794184262,0.427088169,NA
ENSG00000224077.1,0.247633643,0.371976951,0.36424919,1.021215589,0.307152308,NA
ENSG00000224079.1,0.880098128,0.214444052,0.388578578,0.551867921,0.581038848,NA
ENSG00000224091.1,0.85948835,-0.431830552,0.470956892,-0.91692161,0.359183719,NA
ENSG00000224100.1,0.217213006,0.056317445,0.30165254,0.186696406,0.851898674,NA
ENSG00000224101.1,0.367437886,-0.366638073,0.392143923,-0.934957938,0.349809977,NA
ENSG00000224110.3,0.391176055,0.296955789,0.425230581,0.698340624,0.4849642,NA
ENSG00000224116.2,15.90485864,-0.747711655,0.466160843,-1.603977825,NA,NA
ENSG00000224136.1,0.151123471,0.205711754,0.285519127,0.720483268,0.471227498,NA
ENSG00000224138.1,0.153567245,0.206477002,0.285963196,0.722040474,0.470269594,NA
ENSG00000224141.1,0.215769882,0.074094211,0.345593557,0.214396969,0.830237505,NA
ENSG00000224151.1,0.990805079,-0.083013048,0.500737308,-0.165781632,0.868328802,NA
ENSG00000224161.3,0.485135396,-0.217708316,0.38350333,-0.567682986,0.570250246,NA
ENSG00000224162.1,1.234323693,0.561699434,0.531328942,1.057159491,0.290438804,NA
ENSG00000224163.3,1.242048761,-0.492033977,0.491578098,-1.00092738,0.316861919,NA
ENSG00000224187.1,0.246692943,-0.186710025,0.357437451,-0.522357198,0.601421652,NA
ENSG00000224194.1,0.393261008,-0.13985415,0.378152314,-0.3698355,0.711505063,NA
ENSG00000224221.1,0.93214312,-0.311319102,0.497777431,-0.625418275,0.531696571,NA
ENSG00000224226.4,0.300364079,-0.031384377,0.362495805,-0.086578594,0.931006482,NA
ENSG00000224227.2,0.590330144,-0.036571092,0.489555904,-0.074702585,0.940451351,NA
ENSG00000224228.2,0.879241135,0.472796875,0.495107362,0.954938083,0.33960901,NA
ENSG00000224233.1,0.237915385,0.24856143,0.30884962,0.804797591,0.420936492,NA
ENSG00000224238.2,8.541885038,-0.849053292,0.527535501,-1.609471382,NA,NA
ENSG00000224240.1,0.558199965,-0.489968115,0.407245325,-1.20312766,0.228926923,NA
ENSG00000224245.1,0.224682929,-0.181619955,0.352464181,-0.515286276,0.606352988,NA
ENSG00000224247.1,0.13217907,-0.2726119,0.282486246,-0.96504486,0.334522343,NA
ENSG00000224254.2,0.246859773,0.253240458,0.311242002,0.813644871,0.415848425,NA
ENSG00000224257.1,0.176809346,-0.048711659,0.292583635,-0.166487984,0.867772939,NA
ENSG00000224269.1,0.331311642,0.125366672,0.369934117,0.338889187,0.73469321,NA
ENSG00000224272.2,1.272471602,-0.063471291,0.527697278,-0.120279739,0.904261553,NA
ENSG00000224274.1,0.152134321,-0.044837905,0.288542006,-0.155394723,0.876510144,NA
ENSG00000224276.1,0.207740806,-0.116685679,0.30080911,-0.387906069,0.698085547,NA
ENSG00000224282.3,0.907205039,-0.28693416,0.518687453,-0.553192793,0.580131402,NA
ENSG00000224286.1,0.86052741,0.149913939,0.529509093,0.283118725,0.777085828,NA
ENSG00000224294.1,0.487493489,0.554469516,0.418317747,1.325474522,0.185013815,NA
ENSG00000224297.2,0.932458187,-0.629493029,0.527904514,-1.192437292,0.233089825,NA
ENSG00000224302.1,0.994706121,0.410176949,0.51560283,0.795528894,0.42630591,NA
ENSG00000224308.1,0.240369359,0.065297808,0.351168473,0.18594439,0.852488371,NA
ENSG00000224310.1,0.153567245,0.206477002,0.285963196,0.722040474,0.470269594,NA
ENSG00000224314.1,0.8416913,-0.435208477,0.471196186,-0.923624787,0.355681704,NA
ENSG00000224323.2,0.335011187,0.441330218,0.387489228,1.138948353,0.254724696,NA
ENSG00000224342.1,0.23884159,-0.1951523,0.35590035,-0.548334105,0.583462514,NA
ENSG00000224346.1,0.218434893,0.076259658,0.346248864,0.220245222,0.825680179,NA
ENSG00000224347.2,0.166826178,0.210416816,0.288227855,0.730036368,0.465367955,NA
ENSG00000224348.2,0.843462973,0.568941221,0.507177477,1.121779351,0.261956268,NA
ENSG00000224354.2,0.168696279,0.210945619,0.288529094,0.731106927,0.464713843,NA
ENSG00000224365.1,1.143721065,-0.356785056,0.52538032,-0.67909863,0.497075371,NA
ENSG00000224368.1,0.330547101,-0.054951378,0.366567498,-0.14990794,0.880837247,NA
ENSG00000224371.1,0.154799332,-0.042164867,0.289023821,-0.145887168,0.884010462,NA
ENSG00000224375.1,0.170949922,-0.009722983,0.291323265,-0.033375237,0.973375357,NA
ENSG00000224391.1,0.226463969,0.242161901,0.305529032,0.792598658,0.428011691,NA
ENSG00000224396.1,1.121627824,0.043785629,0.518600392,0.084430382,0.932714252,NA
ENSG00000224400.1,0.153567245,0.206477002,0.285963196,0.722040474,0.470269594,NA
ENSG00000224404.1,0.219563944,0.068706032,0.346499515,0.198286084,0.842821239,NA
ENSG00000224406.1,0.227128461,0.074526548,0.34828718,0.213980164,0.830562526,NA
ENSG00000224408.1,0.167761229,0.210681518,0.288378725,0.730572332,0.465040417,NA
ENSG00000224409.1,0.466833328,0.330678106,0.432679403,0.764256638,0.44471432,NA
ENSG00000224414.1,1.290861955,0.26436467,0.488335666,0.541358514,0.588260496,NA
ENSG00000224417.2,0.734307516,0.221628781,0.470698967,0.470850366,0.637747595,NA
ENSG00000224419.1,0.176751635,-0.067928304,0.292350978,-0.232351897,0.816264707,NA
ENSG00000224427.1,0.46865315,-0.330031704,0.436366692,-0.756317357,0.449458944,NA
ENSG00000224431.1,0.168696279,0.210945619,0.288529094,0.731106927,0.464713843,NA
ENSG00000224439.2,0.371777049,-0.391065703,0.425463163,-0.919152907,0.358015599,NA
ENSG00000224443.1,0.17662806,0.21279001,0.289574792,0.734836097,0.46243932,NA
ENSG00000224459.1,8.203529018,-0.676227247,0.531796433,-1.271590415,NA,NA
ENSG00000224462.2,0.273799357,-0.387739421,0.326927976,-1.186008693,0.235618867,NA
ENSG00000224463.1,0.694756301,0.010486459,0.474522319,0.02209898,0.982369,NA
ENSG00000224466.1,0.138986259,-0.02971196,0.285988266,-0.103892235,0.917254869,NA
ENSG00000224471.2,0.941994894,-0.297789604,0.526933182,-0.565137315,0.57198037,NA
ENSG00000224475.1,0.167761229,0.210681518,0.288378725,0.730572332,0.465040417,NA
ENSG00000224478.1,1.329753532,0.633763934,0.515134548,1.230288158,0.218589217,NA
ENSG00000224494.1,0.401815994,0.015035834,0.452404778,0.033235357,0.973486903,NA
ENSG00000224506.2,2.595123888,-0.578317542,0.530530953,-1.090073139,NA,NA
ENSG00000224510.2,0.445922243,-0.247585993,0.427107896,-0.579680206,0.562130294,NA
ENSG00000224514.1,0.729566671,0.199175832,0.395892638,0.503105673,0.614889978,NA
ENSG00000224529.1,0.229128981,0.243686248,0.30632603,0.795512701,0.426315326,NA
ENSG00000224532.2,0.159909875,0.208357917,0.287048859,0.725862202,0.46792325,NA
ENSG00000224539.1,0.257376138,0.377450386,0.366251837,1.030576089,0.302739654,NA
ENSG00000224545.1,0.624522425,-0.289999148,0.478428485,-0.606149419,0.544415537,NA
ENSG00000224555.2,0.374922429,0.485528462,0.400517548,1.212252656,0.225415681,NA
ENSG00000224560.3,0.42610959,-0.275895307,0.456877614,-0.603871363,0.54592917,NA
ENSG00000224565.1,1.024301758,-0.803776512,0.516010288,-1.557675362,0.119310224,NA
ENSG00000224568.1,1.074610938,-0.65075637,0.483705402,-1.345356837,0.178510027,NA
ENSG00000224573.1,0.457330809,0.643324974,0.440585378,1.46015961,0.144246213,NA
ENSG00000224574.1,0.556733922,-0.290082504,0.390734504,-0.742403093,0.457843146,NA
ENSG00000224579.1,0.926565526,-0.076878524,0.341720081,-0.224975143,0.821998612,NA
ENSG00000224585.1,0.211416667,-0.336918127,0.308393182,-1.092495383,0.274615419,NA
ENSG00000224600.4,0.183092507,-0.293927077,0.291215915,-1.009309799,0.312826082,NA
ENSG00000224606.1,0.968210236,0.036193479,0.38971864,0.092870792,0.92600621,NA
ENSG00000224610.1,0.14666722,-0.030464606,0.287495722,-0.105965424,0.915609785,NA
ENSG00000224618.1,0.556673289,-0.139288033,0.385533472,-0.361286485,0.717885296,NA
ENSG00000224622.1,0.566132429,-0.820544325,0.433658064,-1.892145895,0.058471545,NA
ENSG00000224627.1,0.584676803,-0.542828392,0.418964731,-1.295642215,0.195098778,NA
ENSG00000224629.1,0.322263524,0.299847362,0.333147454,0.900043986,0.368096843,NA
ENSG00000224632.1,0.556529223,0.000689881,0.502702942,0.001372343,0.998905029,NA
ENSG00000224634.1,0.420805297,-0.50123333,0.361085957,-1.38812745,0.165098239,NA
ENSG00000224637.1,0.240733618,0.084392099,0.351298577,0.24022898,0.810152748,NA
ENSG00000224638.1,0.858518329,0.733582045,0.505332735,1.451681226,0.146590262,NA
ENSG00000224640.1,0.149502624,-0.019662178,0.28789518,-0.068296308,0.945549763,NA
ENSG00000224644.1,0.410943383,0.628345157,0.437715766,1.435509539,0.151141952,NA
ENSG00000224645.1,0.557783906,-0.473215478,0.413918499,-1.14325762,0.252931645,NA
ENSG00000224647.2,0.60794128,-0.017966989,0.489556977,-0.036700506,0.970723805,NA
ENSG00000224649.1,1.086319305,0.278454851,0.500774797,0.556048053,0.578178005,NA
ENSG00000224655.1,0.928010728,-0.113360831,0.505300401,-0.224343441,0.822490077,NA
ENSG00000224656.1,0.226286247,0.082332335,0.348114539,0.236509326,0.813037471,NA
ENSG00000224658.1,0.234785814,0.066600864,0.303427144,0.219495405,0.826264159,NA
ENSG00000224659.2,1.199691024,0.069315013,0.502931445,0.137821991,0.890381104,NA
ENSG00000224662.2,1.106168535,0.496581426,0.519925736,0.955100684,0.339526783,NA
ENSG00000224664.2,0.468622412,-0.102273944,0.482639128,-0.21190562,0.832180666,NA
ENSG00000224667.1,0.180303922,-0.020142767,0.292932865,-0.068762402,0.945178746,NA
ENSG00000224675.1,0.527923192,0.013070081,0.467002941,0.027987149,0.977672401,NA
ENSG00000224676.1,0.462343392,-0.01648375,0.379170711,-0.043473163,0.965324357,NA
ENSG00000224678.3,0.369885021,-0.656223994,0.404523032,-1.622216641,0.10475697,NA
ENSG00000224686.1,0.896146722,-0.042585316,0.49421829,-0.086167018,0.931333649,NA
ENSG00000224688.1,0.462743835,-0.168340178,0.328756288,-0.512051585,0.608614907,NA
ENSG00000224697.1,0.522133685,0.412362575,0.467243431,0.882543332,0.377483058,NA
ENSG00000224702.1,0.13217907,-0.2726119,0.282486246,-0.96504486,0.334522343,NA
ENSG00000224723.1,0.229206537,0.243711003,0.306340257,0.795556565,0.426289821,NA
ENSG00000224747.1,0.168696279,0.210945619,0.288529094,0.731106927,0.464713843,NA
ENSG00000224750.2,0.217213006,0.056317445,0.30165254,0.186696406,0.851898674,NA
ENSG00000224760.3,0.344994355,0.180091733,0.414791518,0.434174098,0.664162021,NA
ENSG00000224764.1,0.63279051,-0.033008348,0.389294444,-0.084790185,0.932428197,NA
ENSG00000224765.1,0.518675152,-0.126718966,0.430649565,-0.294250769,0.768566289,NA
ENSG00000224777.3,0.168696279,0.210945619,0.288529094,0.731106927,0.464713843,NA
ENSG00000224794.1,1.285008638,0.281530217,0.530054901,0.531134071,0.595325875,NA
ENSG00000224816.1,0.18820305,-0.057004483,0.29415989,-0.193787407,0.846342347,NA
ENSG00000224819.1,0.249182043,-0.525488537,0.373505219,-1.406910827,0.159453833,NA
ENSG00000224821.5,1.059104532,-1.077240993,0.466030225,-2.311526026,0.020803817,NA
ENSG00000224826.1,0.704347839,-0.147031201,0.435871795,-0.337326716,0.735870622,NA
ENSG00000224830.2,1.28069748,-0.900229632,0.510858023,-1.762191433,0.078036959,NA
ENSG00000224844.1,0.229128981,0.243686248,0.30632603,0.795512701,0.426315326,NA
ENSG00000224849.2,0.665241499,0.562614344,0.418881692,1.343134241,0.17922851,NA
ENSG00000224851.1,0.385660031,0.320373227,0.34169758,0.937592906,0.348453658,NA
ENSG00000224853.1,0.20585673,-0.331691895,0.306358437,-1.082692216,0.27894506,NA
ENSG00000224864.3,0.302266114,-0.377198695,0.417663975,-0.903115226,0.366464744,NA
ENSG00000224865.3,0.334159761,0.555767054,0.421525034,1.318467491,0.187347201,NA
ENSG00000224871.1,0.186792514,-0.295649405,0.291894803,-1.012862858,0.311125671,NA
ENSG00000224883.1,0.661637101,-0.899051722,0.446356517,-2.014200953,0.04398844,NA
ENSG00000224884.1,0.186792514,-0.295649405,0.291894803,-1.012862858,0.311125671,NA
ENSG00000224901.1,0.232804842,0.042333196,0.303452469,0.139505195,0.889050951,NA
ENSG00000224910.1,0.257938971,0.077922453,0.354697805,0.219686878,0.826115025,NA
ENSG00000224924.2,0.179416646,-0.065261366,0.292795351,-0.222890717,0.823620562,NA
ENSG00000224928.2,0.405321463,-0.270721797,0.455749038,-0.594015069,0.552502034,NA
ENSG00000224930.2,0.62162079,-0.023591325,0.46790485,-0.050419064,0.959788444,NA
ENSG00000224933.2,0.455415228,0.353071897,0.43226456,0.816795845,0.414045107,NA
ENSG00000224935.1,0.177849948,0.213150732,0.289778406,0.73556458,0.461995725,NA
ENSG00000224955.1,1.16009813,0.121885712,0.518567989,0.235042877,0.814175454,NA
ENSG00000224960.3,0.458335518,0.688881302,0.449662282,1.531997076,0.125523156,NA
ENSG00000224969.1,0.757393913,0.054903781,0.439196249,0.125009676,0.90051589,NA
ENSG00000224981.1,0.856329015,0.436637267,0.526025598,0.830068477,0.406500069,NA
ENSG00000224987.1,0.302103261,0.284590366,0.326227756,0.872367115,0.383008134,NA
ENSG00000224995.1,0.661927558,0.053599562,0.50827535,0.105453789,0.916015736,NA
ENSG00000225010.1,0.153567245,0.206477002,0.285963196,0.722040474,0.470269594,NA
ENSG00000225011.4,0.222110754,-0.176094201,0.351742606,-0.500633698,0.616628942,NA
ENSG00000225024.1,1.267588392,0.015707303,0.470044764,0.03341661,0.973342364,NA
ENSG00000225028.1,19.99018142,-1.081621137,0.508972211,-2.125108432,NA,NA
ENSG00000225043.1,0.278380792,-0.193398635,0.363632684,-0.531851629,0.594828761,NA
ENSG00000225046.2,0.525719349,-0.475516311,0.405224972,-1.173462506,0.240610384,NA
ENSG00000225050.1,0.33447799,0.126788358,0.370365486,0.342333082,0.732100242,NA
ENSG00000225058.1,0.718579103,0.329104705,0.479351209,0.686562793,0.492358282,NA
ENSG00000225064.1,0.386931179,0.316414316,0.340116251,0.930312253,0.352209436,NA
ENSG00000225080.1,0.141651271,-0.027046866,0.286495989,-0.094405742,0.924786855,NA
ENSG00000225084.1,0.141651271,-0.027046866,0.286495989,-0.094405742,0.924786855,NA
ENSG00000225087.1,6.389018975,-0.752194599,0.531804394,-1.414419675,NA,NA
ENSG00000225105.2,0.149502624,-0.019662178,0.28789518,-0.068296308,0.945549763,NA
ENSG00000225107.1,0.817235891,0.271634727,0.432123928,0.628603763,0.529608496,NA
ENSG00000225108.1,0.337392558,0.254508032,0.311319147,0.817514872,0.413634254,NA
ENSG00000225110.1,0.176751635,-0.067928304,0.292350978,-0.232351897,0.816264707,NA
ENSG00000225116.1,0.233469334,-0.172366433,0.354347752,-0.486432981,0.626660211,NA
ENSG00000225121.2,0.157244864,0.207522601,0.286567733,0.724165972,0.468963847,NA
ENSG00000225126.1,0.172071908,0.211702242,0.288959004,0.732637637,0.463779469,NA
ENSG00000225133.1,0.172633854,-0.290283236,0.289765832,-1.001785594,0.316447156,NA
ENSG00000225142.2,0.25987613,-0.21209637,0.360451143,-0.588419192,0.556250959,NA
ENSG00000225147.1,0.896840652,-0.640476701,0.498035922,-1.28600503,0.198441306,NA
ENSG00000225148.1,0.308368334,0.429159948,0.383704756,1.118463979,0.263368882,NA
ENSG00000225166.1,0.769560399,-0.584522014,0.456197402,-1.281291853,0.200091173,NA
ENSG00000225172.1,0.240615417,-0.158110757,0.355757279,-0.444434357,0.656728578,NA
ENSG00000225173.1,0.951830687,-0.427587671,0.481876347,-0.88733899,0.37489642,NA
ENSG00000225176.2,0.242517451,-0.520455962,0.372102784,-1.398688707,0.161906352,NA
ENSG00000225185.2,0.625277583,-0.727087871,0.465002581,-1.563621152,0.117906565,NA
ENSG00000225189.1,0.366964884,-0.076638727,0.316252278,-0.242334151,0.808521254,NA
ENSG00000225212.3,0.252109368,0.256050562,0.312647393,0.818975522,0.41280038,NA
ENSG00000225214.1,0.628278404,0.0810914,0.469067581,0.172877861,0.862747434,NA
ENSG00000225231.1,1.253008223,0.442125925,0.496844597,0.889867634,0.373536965,NA
ENSG00000225233.1,0.57501791,0.576885991,0.422998101,1.36380279,0.172629642,NA
ENSG00000225238.1,0.149121194,-0.280595346,0.285827103,-0.981696079,0.326249598,NA
ENSG00000225240.1,0.489010086,-0.990673599,0.466267588,-2.124688965,0.033612575,NA
ENSG00000225244.3,1.164192518,0.30368109,0.506243597,0.599871468,0.548591899,NA
ENSG00000225249.1,0.307977817,-0.276210692,0.37576691,-0.735058583,0.462303817,NA
ENSG00000225251.1,0.704991343,-0.240793117,0.442638046,-0.543995528,0.58644455,NA
ENSG00000225253.1,0.983172968,-0.311507737,0.501658361,-0.620955935,0.534628617,NA
ENSG00000225270.1,0.449705532,0.341956852,0.431930478,0.791694194,0.428539009,NA
ENSG00000225272.2,0.340079194,0.1815543,0.371649007,0.488510117,0.625188561,NA
ENSG00000225280.2,0.386719804,0.062932446,0.451214751,0.139473379,0.889076091,NA
ENSG00000225284.1,0.656563344,0.00710403,0.437296381,0.016245344,0.987038661,NA
ENSG00000225297.1,1.189732356,0.966145718,0.486326618,1.986619038,0.04696463,NA
ENSG00000225298.1,0.307134491,0.250389769,0.309323973,0.809474181,0.418242448,NA
ENSG00000225313.2,0.752379101,-0.566958337,0.509483022,-1.112811052,0.265789588,NA
ENSG00000225314.1,0.777335042,0.443588106,0.443549254,1.000087594,0.317268119,NA
ENSG00000225334.1,1.106173508,-0.101621844,0.531277767,-0.191278179,0.848307656,NA
ENSG00000225344.1,0.138986259,-0.02971196,0.285988266,-0.103892235,0.917254869,NA
ENSG00000225350.1,0.158974824,0.208087892,0.286893507,0.725314052,0.468259387,NA
ENSG00000225354.1,0.649282548,0.777731896,0.463591066,1.677624856,0.093420357,NA
ENSG00000225356.2,1.028678335,-0.245295814,0.52640459,-0.465983426,0.641227364,NA
ENSG00000225362.4,0.784831688,-0.314062686,0.501011064,-0.626857785,0.530752461,NA
ENSG00000225364.1,0.173738508,-0.290010865,0.289656781,-1.001222424,0.316719288,NA
ENSG00000225365.1,0.758070439,0.592269279,0.484150442,1.223316613,0.221210135,NA
